和谐健康之享定期重大疾病保险费率表,,,,,,,,,,,,
"(每1,000元基本保险金额单位：人民币元)",,,,,,,,,,,,
"投保年龄（周岁）",保险期间：保至75周岁,,,,,,,,,,,
,0,0,3,3,5,5,10,10,15,15,20,20
,1,2,1,2,1,2,1,2,1,2,1,2
0,127.5,102.7,44.1,35.5,27.3,22,14.8,11.9,10.7,8.6,8.8,7
1,131.1,105.1,45.3,36.3,28.1,22.5,15.2,12.2,11,8.8,9,7.2
2,134.8,107.8,46.6,37.3,28.9,23.1,15.7,12.5,11.4,9.1,9.3,7.4
3,138.9,110.8,48,38.3,29.8,23.7,16.2,12.9,11.7,9.3,9.5,7.6
4,143.1,114,49.5,39.4,30.7,24.4,16.6,13.2,12.1,9.6,9.8,7.8
5,147.5,117.4,51,40.6,31.6,25.1,17.2,13.6,12.4,9.9,10.1,8
6,152.1,121,52.6,41.8,32.6,25.9,17.7,14.1,12.8,10.2,10.4,8.3
7,156.9,124.7,54.3,43.1,33.6,26.7,18.3,14.5,13.2,10.5,10.8,8.5
8,162,128.7,56,44.5,34.7,27.5,18.8,14.9,13.7,10.8,11.1,8.8
9,167.2,132.7,57.8,45.9,35.8,28.4,19.5,15.4,14.1,11.2,11.5,9.1
10,172.6,136.8,59.7,47.3,37,29.3,20.1,15.9,14.6,11.5,11.9,9.4
11,178.2,141.1,61.7,48.8,38.2,30.2,20.7,16.4,15,11.9,12.3,9.7
12,184.1,145.4,63.7,50.3,39.5,31.2,21.4,16.9,15.5,12.2,12.7,10
13,190.2,149.9,65.8,51.8,40.8,32.1,22.1,17.4,16.1,12.6,13.1,10.3
14,196.5,154.5,68,53.4,42.1,33.1,22.9,18,16.6,13,13.5,10.6
15,203,159.3,70.2,55.1,43.5,34.1,23.6,18.5,17.1,13.4,14,10.9
16,209.7,164.2,72.5,56.8,44.9,35.2,24.4,19.1,17.7,13.8,14.5,11.3
17,216.6,169.3,74.9,58.5,46.4,36.3,25.2,19.7,18.3,14.3,14.9,11.6
18,223.7,174.5,77.4,60.3,48,37.4,26.1,20.3,18.9,14.7,15.4,12
19,231.1,179.9,80,62.2,49.6,38.5,26.9,20.9,19.5,15.2,16,12.4
20,238.7,185.4,82.6,64.1,51.2,39.7,27.8,21.6,20.2,15.6,16.5,12.8
21,246.4,191.1,85.3,66.1,52.9,41,28.7,22.3,20.9,16.1,17,13.2
22,254.4,197,88,68.2,54.6,42.2,29.7,22.9,21.6,16.6,17.6,13.6
23,262.7,203.1,90.9,70.3,56.3,43.5,30.7,23.7,22.3,17.2,18.2,14
24,271.1,209.3,93.8,72.4,58.2,44.9,31.6,24.4,23,17.7,18.8,14.5
25,279.8,215.7,96.8,74.6,60,46.2,32.7,25.1,23.7,18.2,19.4,14.9
26,288.7,222.2,99.9,76.9,62,47.6,33.7,25.9,24.5,18.8,20.1,15.4
27,297.9,228.9,103.1,79.2,63.9,49.1,34.8,26.7,25.3,19.4,20.7,15.9
28,307.3,235.7,106.4,81.5,66,50.6,35.9,27.5,26.1,20,21.4,16.4
29,316.9,242.6,109.7,84,68,52,37.1,28.3,27,20.6,22.1,16.9
30,326.9,249.7,113.2,86.4,70.2,53.6,38.2,29.2,27.8,21.2,22.8,17.4
31,337.1,256.9,116.7,88.9,72.4,55.1,39.5,30,28.7,21.8,23.6,17.9
32,347.6,264.1,120.4,91.4,74.7,56.7,40.7,30.9,29.7,22.5,24.4,18.4
33,358.4,271.5,124.1,94,77,58.3,42,31.8,30.6,23.2,25.2,19
34,369.4,278.9,127.9,96.6,79.4,59.9,43.3,32.7,31.6,23.8,26,19.6
35,380.6,286.3,131.8,99.1,81.8,61.5,44.7,33.6,32.6,24.5,26.9,20.1
36,392.1,293.8,135.8,101.7,84.3,63.1,46.1,34.5,33.7,25.2,27.8,20.7
37,403.7,301.2,139.9,104.3,86.8,64.8,47.5,35.4,34.8,25.8,28.7,21.3
38,415.4,308.6,144,106.9,89.4,66.4,48.9,36.3,35.9,26.5,29.7,21.9
39,427.2,315.9,148.1,109.4,92,68,50.4,37.2,37,27.2,30.7,22.4
40,439.1,323.1,152.2,111.9,94.6,69.5,51.9,38.1,38.1,27.9,31.7,23
41,450.9,330.1,156.4,114.4,97.2,71.1,53.4,39,39.3,28.6,32.7,23.6
42,462.7,337,160.5,116.8,99.8,72.6,54.9,39.8,40.5,29.2,33.7,24.1
43,474.3,343.6,164.6,119.2,102.4,74.1,56.4,40.7,41.7,29.9,34.8,24.7
44,485.7,350,168.6,121.4,105,75.5,57.9,41.5,42.8,30.5,35.8,25.3
45,496.8,356.1,172.5,123.6,107.5,76.9,59.4,42.3,44,31.1,36.9,25.8
46,507.5,361.9,176.3,125.6,109.9,78.2,60.9,43,45.2,31.7,,
47,517.7,367.3,179.9,127.5,112.2,79.4,62.3,43.7,46.4,32.2,,
48,527.4,372.3,183.4,129.3,114.5,80.5,63.7,44.4,47.5,32.8,,
49,536.4,377,186.6,131,116.6,81.6,65,45.1,48.6,33.3,,
50,544.8,381.4,189.7,132.5,118.6,82.6,66.2,45.7,49.6,33.8,,
51,552.3,385.3,192.4,133.9,120.4,83.5,67.4,46.2,,,,
52,558.9,388.9,194.8,135.2,122,84.3,68.5,46.7,,,,
53,564.4,391.9,196.9,136.3,123.4,85.1,69.5,47.2,,,,
54,568.8,394.3,198.5,137.2,124.6,85.7,70.3,47.6,,,,
55,571.7,396.1,199.7,137.8,125.5,86.1,71,47.9,,,,
