和谐健康之享定期重大疾病保险费率表,,,,,,,,,,,,
"(每1,000元基本保险金额单位：人民币元)",,,,,,,,,,,,
"投保年龄（周岁）",保险期间：保至60周岁,,,,,,,,,,,
,0,0,3,3,5,5,10,10,15,15,20,20
,1,2,1,2,1,2,1,2,1,2,1,2
0,71,60.6,24.6,20.9,15.2,13,8.3,7,6,5.1,4.9,4.1
1,72.5,61.4,25.1,21.2,15.5,13.1,8.4,7.1,6.1,5.2,5,4.2
2,74.2,62.5,25.6,21.6,15.9,13.4,8.6,7.3,6.2,5.2,5.1,4.3
3,76,63.8,26.3,22.1,16.3,13.7,8.8,7.4,6.4,5.4,5.2,4.4
4,77.9,65.3,26.9,22.6,16.7,14,9.1,7.6,6.6,5.5,5.3,4.5
5,80,67,27.7,23.2,17.1,14.3,9.3,7.8,6.7,5.6,5.5,4.6
6,82.1,68.8,28.4,23.8,17.6,14.7,9.5,8,6.9,5.8,5.6,4.7
7,84.4,70.7,29.2,24.4,18.1,15.1,9.8,8.2,7.1,5.9,5.8,4.8
8,86.8,72.6,30,25.1,18.6,15.5,10.1,8.4,7.3,6.1,5.9,5
9,89.2,74.6,30.9,25.8,19.1,16,10.4,8.7,7.5,6.3,6.1,5.1
10,91.8,76.7,31.8,26.5,19.7,16.4,10.7,8.9,7.7,6.4,6.3,5.2
11,94.5,78.8,32.7,27.2,20.2,16.9,11,9.1,8,6.6,6.5,5.4
12,97.3,80.9,33.7,28,20.8,17.3,11.3,9.4,8.2,6.8,6.7,5.5
13,100.2,83,34.7,28.7,21.5,17.8,11.6,9.6,8.4,7,6.9,5.7
14,103.2,85.2,35.7,29.5,22.1,18.2,12,9.9,8.7,7.2,7.1,5.8
15,106.3,87.4,36.8,30.2,22.8,18.7,12.4,10.2,9,7.4,7.3,6
16,109.5,89.7,37.8,31,23.4,19.2,12.7,10.4,9.2,7.5,7.5,6.1
17,112.7,92.1,39,31.8,24.1,19.7,13.1,10.7,9.5,7.7,7.7,6.3
18,116,94.5,40.1,32.7,24.9,20.2,13.5,11,9.8,7.9,8,6.5
19,119.4,97,41.3,33.5,25.6,20.8,13.9,11.3,10.1,8.2,8.2,6.6
20,122.8,99.5,42.5,34.4,26.3,21.3,14.3,11.6,10.4,8.4,8.4,6.8
21,126.3,102.1,43.7,35.3,27.1,21.9,14.7,11.9,10.7,8.6,8.7,7
22,129.9,104.7,44.9,36.2,27.8,22.4,15.1,12.2,11,8.8,8.9,7.2
23,133.5,107.4,46.2,37.1,28.6,23,15.5,12.5,11.3,9,9.2,7.4
24,137.1,110.1,47.4,38.1,29.4,23.6,16,12.8,11.6,9.3,9.4,7.6
25,140.8,112.8,48.7,39,30.2,24.2,16.4,13.1,11.9,9.5,9.7,7.8
26,144.5,115.5,50,39.9,31,24.7,16.8,13.4,12.2,9.7,10,8
27,148.2,118.3,51.3,40.9,31.8,25.3,17.3,13.8,12.5,10,10.2,8.2
28,152,121,52.6,41.8,32.6,25.9,17.7,14.1,12.9,10.2,10.5,8.3
29,155.8,123.6,53.9,42.8,33.4,26.5,18.2,14.4,13.2,10.5,10.8,8.5
30,159.7,126.3,55.2,43.7,34.2,27.1,18.6,14.7,13.5,10.7,11.1,8.7
31,163.6,128.8,56.6,44.6,35.1,27.6,19.1,15,13.9,10.9,11.4,8.9
32,167.5,131.3,57.9,45.4,35.9,28.2,19.6,15.3,14.2,11.1,11.7,9.1
33,171.4,133.7,59.3,46.3,36.8,28.7,20,15.6,14.6,11.3,11.9,9.3
34,175.3,135.9,60.7,47,37.6,29.2,20.5,15.9,14.9,11.5,12.2,9.5
35,179.1,138,62,47.7,38.4,29.6,20.9,16.1,15.3,11.7,12.5,9.6
36,182.8,139.8,63.3,48.4,39.2,30,21.4,16.3,15.6,11.9,12.8,9.8
37,186.3,141.3,64.5,48.9,40,30.3,21.8,16.5,15.9,12.1,13.1,9.9
38,189.6,142.5,65.6,49.3,40.7,30.6,22.2,16.7,16.3,12.2,13.4,10
39,192.5,143.4,66.7,49.7,41.4,30.8,22.6,16.8,16.5,12.3,13.7,10.1
40,195.2,143.9,67.6,49.8,42,30.9,23,16.9,16.8,12.3,13.9,10.2
41,197.3,144,68.4,49.9,42.5,31,23.3,16.9,17.1,12.4,,
42,199,143.5,68.9,49.7,42.8,30.9,23.5,16.9,17.3,12.4,,
43,199.9,142.6,69.3,49.4,43.1,30.7,23.6,16.8,17.4,12.3,,
44,200.1,141,69.4,48.8,43.1,30.3,23.7,16.6,17.5,12.2,,
45,199.4,138.7,69.2,48.1,43,29.9,23.7,16.4,17.5,12,,
46,197.7,135.6,68.6,47,42.7,29.2,23.6,16,,,,
47,194.9,131.8,67.6,45.7,42.1,28.4,23.3,15.6,,,,
48,190.8,127.2,66.2,44.1,41.3,27.4,22.9,15.1,,,,
49,185.2,121.8,64.3,42.2,40.1,26.3,22.3,14.5,,,,
50,178,115.5,61.9,40.1,38.6,25,21.5,13.7,,,,
51,169.1,108.3,58.8,37.6,36.7,23.4,,,,,,
52,158.3,100.2,55.1,34.8,34.4,21.7,,,,,,
53,145.3,90.9,50.6,31.6,31.6,19.7,,,,,,
54,129.8,80.5,45.2,27.9,28.3,17.4,,,,,,
55,111.8,68.7,39,23.9,24.4,14.9,,,,,,
