和谐附加轻疾病保险费率表,,,,,,,,,,,,
"(每1,000元基本保险金额单位：人民币元)",,,,,,,,,,,,
"投保年龄（周岁）",保险期间：保至65周岁,,,,,,,,,,,
,0,0,3,3,5,5,10,10,15,15,20,20
,1,2,1,2,1,2,1,2,1,2,1,2
0,37,31.5,12.8,10.9,7.9,6.7,4.3,3.7,3.1,2.6,2.5,2.2
1,37.7,32.1,13,11.1,8.1,6.9,4.4,3.7,3.2,2.7,2.6,2.2
2,38.5,32.8,13.3,11.3,8.2,7,4.5,3.8,3.2,2.8,2.6,2.2
3,39.4,33.5,13.6,11.6,8.4,7.2,4.6,3.9,3.3,2.8,2.7,2.3
4,40.3,34.4,13.9,11.9,8.6,7.4,4.7,4,3.4,2.9,2.8,2.3
5,41.4,35.3,14.3,12.2,8.9,7.6,4.8,4.1,3.5,3,2.8,2.4
6,42.6,36.3,14.7,12.5,9.1,7.8,4.9,4.2,3.6,3,2.9,2.5
7,43.8,37.4,15.1,12.9,9.4,8,5.1,4.3,3.7,3.1,3,2.5
8,45.1,38.5,15.6,13.3,9.7,8.2,5.2,4.5,3.8,3.2,3.1,2.6
9,46.6,39.6,16.1,13.7,10,8.5,5.4,4.6,3.9,3.3,3.2,2.7
10,48,40.8,16.6,14.1,10.3,8.7,5.6,4.7,4,3.4,3.3,2.8
11,49.5,42.1,17.1,14.5,10.6,9,5.7,4.9,4.2,3.5,3.4,2.9
12,51.1,43.4,17.7,15,10.9,9.3,5.9,5,4.3,3.6,3.5,3
13,52.7,44.7,18.2,15.4,11.3,9.6,6.1,5.2,4.4,3.7,3.6,3.1
14,54.4,46,18.8,15.9,11.6,9.8,6.3,5.3,4.6,3.9,3.7,3.1
15,56.1,47.4,19.4,16.4,12,10.1,6.5,5.5,4.7,4,3.8,3.2
16,57.8,48.8,20,16.9,12.4,10.4,6.7,5.7,4.9,4.1,4,3.3
17,59.6,50.2,20.6,17.3,12.8,10.7,6.9,5.8,5,4.2,4.1,3.4
18,61.4,51.7,21.2,17.9,13.2,11.1,7.1,6,5.2,4.3,4.2,3.5
19,63.3,53.2,21.9,18.4,13.6,11.4,7.4,6.2,5.3,4.5,4.3,3.6
20,65.2,54.7,22.5,18.9,14,11.7,7.6,6.4,5.5,4.6,4.5,3.8
21,67.2,56.3,23.2,19.5,14.4,12.1,7.8,6.5,5.7,4.7,4.6,3.9
22,69.2,57.9,23.9,20,14.8,12.4,8.1,6.7,5.8,4.9,4.8,4
23,71.2,59.6,24.6,20.6,15.3,12.8,8.3,6.9,6,5,4.9,4.1
24,73.3,61.3,25.4,21.2,15.7,13.1,8.5,7.1,6.2,5.2,5.1,4.2
25,75.5,62.9,26.1,21.8,16.2,13.5,8.8,7.3,6.4,5.3,5.2,4.3
26,77.7,64.6,26.9,22.3,16.7,13.8,9.1,7.5,6.6,5.5,5.4,4.5
27,80,66.3,27.7,22.9,17.1,14.2,9.3,7.7,6.8,5.6,5.5,4.6
28,82.3,68,28.5,23.5,17.6,14.6,9.6,7.9,7,5.7,5.7,4.7
29,84.7,69.7,29.3,24.1,18.2,14.9,9.9,8.1,7.2,5.9,5.9,4.8
30,87.1,71.3,30.1,24.7,18.7,15.3,10.2,8.3,7.4,6,6.1,4.9
31,89.6,73,31,25.2,19.2,15.6,10.5,8.5,7.6,6.2,6.2,5.1
32,92.1,74.5,31.9,25.8,19.8,16,10.8,8.7,7.8,6.3,6.4,5.2
33,94.6,76.1,32.8,26.3,20.3,16.3,11.1,8.9,8.1,6.5,6.6,5.3
34,97.2,77.5,33.7,26.8,20.9,16.6,11.4,9.1,8.3,6.6,6.8,5.4
35,99.8,78.9,34.6,27.3,21.4,16.9,11.7,9.2,8.5,6.7,7,5.5
36,102.4,80.2,35.4,27.8,22,17.2,12,9.4,8.8,6.8,7.3,5.6
37,104.9,81.5,36.3,28.2,22.6,17.5,12.3,9.6,9,7,7.5,5.7
38,107.4,82.7,37.2,28.6,23.1,17.8,12.6,9.7,9.3,7.1,7.7,5.8
39,109.8,83.8,38,29,23.6,18,13,9.8,9.5,7.2,7.9,5.9
40,112.1,84.7,38.8,29.3,24.1,18.2,13.2,10,9.7,7.3,8.1,6
41,114.2,85.5,39.6,29.6,24.6,18.4,13.5,10.1,10,7.4,8.3,6.1
42,116.1,86.1,40.3,29.8,25.1,18.5,13.8,10.2,10.2,7.4,8.5,6.1
43,117.8,86.5,40.9,30,25.4,18.6,14,10.2,10.4,7.5,8.7,6.2
44,119.2,86.7,41.4,30.1,25.8,18.7,14.2,10.3,10.5,7.5,8.8,6.2
45,120.3,86.7,41.8,30.1,26,18.7,14.4,10.3,10.7,7.6,9,6.3
46,121,86.4,42.1,30,26.2,18.6,14.5,10.3,10.8,7.6,,
47,121.3,85.8,42.2,29.8,26.3,18.5,14.6,10.2,10.9,7.5,,
48,121.2,85,42.2,29.5,26.3,18.4,14.7,10.1,11,7.5,,
49,120.5,83.8,42,29.1,26.2,18.1,14.6,10,11,7.4,,
50,119.3,82.3,41.6,28.6,26,17.8,14.5,9.9,10.9,7.3,,
51,117.4,80.5,40.9,28,25.6,17.4,14.4,9.7,,,,
52,114.9,78.2,40.1,27.2,25.1,17,14.1,9.4,,,,
53,111.7,75.6,39,26.3,24.5,16.4,13.8,9.1,,,,
54,107.8,72.5,37.7,25.2,23.7,15.8,13.4,8.8,,,,
55,102.9,68.9,36,24,22.7,15,12.9,8.4,,,,
