和谐健康之享定期重大疾病保险费率表,,,,,,,,,,,,
"(每1,000元基本保险金额单位：人民币元)",,,,,,,,,,,,
"投保年龄（周岁）",保险期间：保至70周岁,,,,,,,,,,,
,0,0,3,3,5,5,10,10,15,15,20,20
,1,2,1,2,1,2,1,2,1,2,1,2
0,108.2,87.2,37.4,30.1,23.2,18.7,12.6,10.1,9.1,7.3,7.4,6
1,111,89,38.4,30.8,23.8,19.1,12.9,10.3,9.3,7.5,7.6,6.1
2,114.1,91.1,39.4,31.5,24.4,19.5,13.3,10.6,9.6,7.7,7.8,6.2
3,117.3,93.4,40.6,32.3,25.1,20,13.6,10.8,9.9,7.9,8,6.4
4,120.8,96,41.8,33.2,25.9,20.6,14,11.1,10.2,8.1,8.3,6.6
5,124.4,98.8,43,34.1,26.6,21.1,14.5,11.5,10.5,8.3,8.5,6.8
6,128.1,101.7,44.3,35.2,27.4,21.8,14.9,11.8,10.8,8.5,8.8,7
7,132.1,104.8,45.7,36.2,28.3,22.4,15.4,12.2,11.1,8.8,9.1,7.2
8,136.2,107.9,47.1,37.3,29.2,23.1,15.8,12.5,11.5,9.1,9.3,7.4
9,140.4,111.2,48.6,38.5,30.1,23.8,16.3,12.9,11.8,9.4,9.6,7.6
10,144.9,114.6,50.1,39.6,31,24.5,16.8,13.3,12.2,9.6,9.9,7.8
11,149.5,118,51.7,40.8,32,25.3,17.4,13.7,12.6,9.9,10.3,8.1
12,154.3,121.6,53.4,42,33.1,26,17.9,14.1,13,10.2,10.6,8.3
13,159.3,125.2,55.1,43.3,34.1,26.8,18.5,14.5,13.4,10.5,10.9,8.6
14,164.4,128.9,56.9,44.6,35.2,27.6,19.1,15,13.9,10.8,11.3,8.8
15,169.7,132.7,58.7,45.9,36.4,28.4,19.8,15.4,14.3,11.2,11.7,9.1
16,175.2,136.6,60.6,47.2,37.5,29.3,20.4,15.9,14.8,11.5,12.1,9.4
17,180.9,140.7,62.6,48.6,38.8,30.1,21.1,16.4,15.3,11.8,12.5,9.7
18,186.7,144.8,64.6,50.1,40,31,21.7,16.8,15.8,12.2,12.9,9.9
19,192.6,149.1,66.6,51.6,41.3,31.9,22.4,17.3,16.3,12.6,13.3,10.2
20,198.8,153.5,68.8,53.1,42.6,32.9,23.2,17.9,16.8,12.9,13.7,10.6
21,205,158.1,70.9,54.7,44,33.9,23.9,18.4,17.3,13.3,14.1,10.9
22,211.5,162.8,73.2,56.3,45.3,34.9,24.7,18.9,17.9,13.7,14.6,11.2
23,218.1,167.5,75.5,57.9,46.8,35.9,25.4,19.5,18.5,14.1,15.1,11.5
24,224.9,172.4,77.8,59.6,48.2,37,26.2,20.1,19,14.6,15.5,11.9
25,231.8,177.5,80.2,61.4,49.7,38,27,20.7,19.6,15,16,12.2
26,238.9,182.5,82.7,63.1,51.2,39.1,27.9,21.3,20.2,15.4,16.5,12.6
27,246.1,187.7,85.2,64.9,52.8,40.2,28.7,21.9,20.9,15.9,17.1,13
28,253.6,193,87.8,66.8,54.4,41.4,29.6,22.5,21.5,16.3,17.6,13.4
29,261.2,198.3,90.4,68.6,56,42.5,30.5,23.1,22.2,16.8,18.2,13.7
30,269,203.7,93.1,70.5,57.7,43.7,31.4,23.8,22.9,17.3,18.7,14.1
31,277,209.2,95.9,72.4,59.5,44.9,32.4,24.4,23.6,17.8,19.3,14.5
32,285.2,214.6,98.7,74.3,61.2,46,33.4,25.1,24.3,18.2,19.9,14.9
33,293.5,220.1,101.6,76.2,63,47.2,34.4,25.7,25,18.7,20.6,15.4
34,302,225.5,104.6,78.1,64.9,48.4,35.4,26.4,25.8,19.2,21.2,15.8
35,310.6,230.9,107.6,79.9,66.7,49.6,36.4,27,26.6,19.7,21.9,16.2
36,319.3,236.2,110.6,81.8,68.6,50.7,37.5,27.7,27.4,20.2,22.6,16.6
37,328.1,241.4,113.6,83.6,70.5,51.9,38.5,28.3,28.2,20.7,23.3,17
38,336.8,246.4,116.7,85.3,72.4,53,39.6,28.9,29,21.1,24,17.4
39,345.5,251.3,119.7,87,74.3,54,40.7,29.5,29.8,21.6,24.7,17.8
40,354,255.9,122.7,88.7,76.2,55.1,41.8,30.1,30.7,22,25.4,18.1
41,362.4,260.3,125.6,90.2,78.1,56,42.8,30.7,31.5,22.4,26.1,18.5
42,370.6,264.4,128.5,91.6,79.9,56.9,43.9,31.2,32.3,22.8,26.9,18.9
43,378.4,268.1,131.2,92.9,81.6,57.8,44.9,31.7,33.1,23.2,27.6,19.2
44,385.8,271.5,133.8,94.1,83.3,58.5,45.9,32.1,33.9,23.6,28.3,19.5
45,392.6,274.3,136.3,95.1,84.8,59.2,46.8,32.5,34.7,23.9,29,19.8
46,398.9,276.7,138.5,96,86.3,59.7,47.7,32.8,35.4,24.1,,
47,404.4,278.6,140.5,96.7,87.6,60.2,48.5,33.1,36,24.4,,
48,409.1,279.9,142.2,97.1,88.7,60.5,49.2,33.3,36.6,24.5,,
49,412.9,280.7,143.6,97.5,89.6,60.7,49.8,33.5,37.2,24.7,,
50,415.6,281,144.6,97.6,90.3,60.8,50.4,33.5,37.6,24.8,,
51,417.2,280.7,145.2,97.5,90.8,60.7,50.7,33.6,,,,
52,417.5,279.7,145.4,97.2,91,60.6,51,33.5,,,,
53,416.3,277.9,145.1,96.6,90.9,60.2,51,33.4,,,,
54,413.4,275.4,144.2,95.7,90.4,59.7,50.9,33.1,,,,
55,408.7,271.9,142.6,94.5,89.5,59,50.5,32.8,,,,
