和谐健康之享定期重大疾病保险费率表,,,,,,,,,,,,
"(每1,000元基本保险金额单位：人民币元)",,,,,,,,,,,,
"投保年龄（周岁）",保险期间：保至80周岁,,,,,,,,,,,
,0,0,3,3,5,5,10,10,15,15,20,20
,1,2,1,2,1,2,1,2,1,2,1,2
0,143.6,117.7,49.7,40.7,30.8,25.2,16.7,13.7,12.1,9.9,9.9,8.1
1,147.7,120.6,51.1,41.7,31.7,25.8,17.2,14,12.5,10.2,10.1,8.3
2,152.1,123.9,52.6,42.8,32.6,26.5,17.7,14.4,12.8,10.4,10.5,8.5
3,156.8,127.5,54.2,44.1,33.6,27.3,18.2,14.8,13.2,10.7,10.8,8.7
4,161.7,131.3,55.9,45.4,34.6,28.1,18.8,15.3,13.6,11,11.1,9
5,166.8,135.3,57.7,46.8,35.7,29,19.4,15.7,14.1,11.4,11.5,9.3
6,172.1,139.6,59.5,48.3,36.9,29.9,20,16.2,14.5,11.8,11.8,9.6
7,177.6,144,61.5,49.8,38.1,30.8,20.7,16.7,15,12.1,12.2,9.9
8,183.4,148.6,63.5,51.4,39.3,31.8,21.4,17.3,15.5,12.5,12.6,10.2
9,189.5,153.4,65.5,53,40.6,32.9,22.1,17.8,16,12.9,13,10.5
10,195.7,158.3,67.7,54.7,42,33.9,22.8,18.4,16.5,13.3,13.5,10.9
11,202.2,163.4,70,56.5,43.4,35,23.6,19,17.1,13.8,13.9,11.2
12,209,168.5,72.3,58.3,44.8,36.1,24.3,19.6,17.7,14.2,14.4,11.6
13,216,173.9,74.7,60.1,46.3,37.3,25.2,20.2,18.3,14.7,14.9,12
14,223.2,179.4,77.2,62.1,47.9,38.4,26,20.9,18.9,15.1,15.4,12.3
15,230.8,185.1,79.8,64,49.5,39.7,26.9,21.5,19.5,15.6,15.9,12.7
16,238.5,190.9,82.5,66,51.2,40.9,27.8,22.2,20.2,16.1,16.5,13.1
17,246.5,197,85.3,68.1,52.9,42.2,28.8,22.9,20.9,16.6,17,13.6
18,254.8,203.3,88.2,70.3,54.7,43.6,29.7,23.7,21.6,17.2,17.6,14
19,263.4,209.7,91.1,72.6,56.5,45,30.7,24.4,22.3,17.7,18.2,14.5
20,272.2,216.4,94.2,74.9,58.4,46.4,31.8,25.2,23.1,18.3,18.8,14.9
21,281.2,223.3,97.3,77.2,60.3,47.9,32.8,26,23.8,18.9,19.5,15.4
22,290.6,230.4,100.6,79.7,62.4,49.4,33.9,26.9,24.7,19.5,20.2,15.9
23,300.2,237.7,103.9,82.3,64.4,51,35.1,27.7,25.5,20.1,20.8,16.4
24,310.1,245.3,107.3,84.9,66.6,52.6,36.2,28.6,26.3,20.8,21.6,17
25,320.3,253,110.9,87.5,68.8,54.3,37.4,29.5,27.2,21.4,22.3,17.5
26,330.8,261,114.5,90.3,71,56,38.7,30.5,28.1,22.1,23,18.1
27,341.6,269.1,118.3,93.1,73.4,57.7,40,31.4,29.1,22.9,23.8,18.7
28,352.7,277.5,122.1,96,75.8,59.5,41.3,32.4,30,23.6,24.6,19.3
29,364.1,286,126.1,99,78.2,61.4,42.6,33.4,31.1,24.3,25.5,19.9
30,375.9,294.7,130.2,102,80.8,63.3,44,34.5,32.1,25.1,26.3,20.6
31,388.1,303.7,134.4,105.1,83.4,65.2,45.5,35.5,33.2,25.9,27.3,21.2
32,400.6,312.8,138.8,108.3,86.1,67.2,47,36.6,34.3,26.7,28.2,21.9
33,413.5,322,143.3,111.5,88.9,69.2,48.5,37.8,35.4,27.5,29.2,22.6
34,426.8,331.4,147.9,114.8,91.8,71.2,50.1,38.9,36.6,28.4,30.2,23.3
35,440.3,340.9,152.6,118.1,94.7,73.3,51.8,40,37.9,29.2,31.3,24.1
36,454.2,350.5,157.4,121.4,97.8,75.4,53.5,41.2,39.2,30.1,32.4,24.8
37,468.3,360.2,162.3,124.8,100.8,77.5,55.2,42.4,40.5,31,33.5,25.6
38,482.7,370,167.4,128.2,104,79.6,57,43.6,41.8,31.9,34.7,26.3
39,497.3,379.7,172.5,131.6,107.2,81.8,58.8,44.8,43.2,32.8,35.9,27.1
40,512.1,389.5,177.6,135.1,110.4,83.9,60.7,46,44.7,33.8,37.1,27.9
41,527,399.3,182.8,138.5,113.7,86.1,62.6,47.3,46.1,34.7,38.4,28.7
42,542,409,188.1,141.9,117.1,88.2,64.5,48.5,47.6,35.6,39.7,29.5
43,557,418.7,193.4,145.3,120.4,90.4,66.4,49.7,49.2,36.6,41.1,30.3
44,572,428.2,198.7,148.6,123.8,92.5,68.4,50.9,50.7,37.5,42.5,31.1
45,586.9,437.6,203.9,151.9,127.1,94.6,70.4,52.1,52.3,38.4,43.9,31.9
46,601.6,446.9,209.1,155.2,130.5,96.7,72.4,53.3,53.9,39.3,,
47,616.1,455.9,214.3,158.4,133.8,98.7,74.4,54.5,55.5,40.2,,
48,630.3,464.8,219.3,161.5,137,100.7,76.4,55.6,57.1,41.2,,
49,644.1,473.6,224.3,164.6,140.2,102.7,78.3,56.8,58.7,42.1,,
50,657.6,482.2,229.1,167.7,143.4,104.6,80.3,58,60.3,43,,
51,670.5,490.7,233.8,170.7,146.4,106.5,82.2,59.1,,,,
52,682.9,498.9,238.3,173.6,149.4,108.4,84.1,60.2,,,,
53,694.6,506.9,242.5,176.5,152.2,110.2,85.9,61.3,,,,
54,705.6,514.6,246.6,179.2,154.9,112,87.7,62.4,,,,
55,715.6,522,250.3,181.9,157.5,113.7,89.4,63.5,,,,
