和谐健康之家定期综合疾病保险费率表,,,,,,,,,,,,
"(每 1,000 元基本保险金额        单位：人民币元)",,,,,,,,,,,,
"投保 年龄（周岁）",保险期间：保至 80周岁,,,,,,,,,,,
,0,0,3,3,5,5,10,10,15,15,20,20
,1,2,1,2,1,2,1,2,1,2,1,2
0,172.1,149.5,59.5,51.7,36.9,32.1,20.0,17.4,14.5,12.6,11.8,10.2
1,176.2,152.5,60.9,52.7,37.8,32.7,20.5,17.7,14.8,12.8,12.1,10.4
2,180.7,156.0,62.5,54.0,38.7,33.4,21.0,18.1,15.2,13.1,12.4,10.7
3,185.6,160.0,64.2,55.3,39.8,34.3,21.6,18.6,15.6,13.4,12.7,10.9
4,190.8,164.3,66.0,56.8,40.9,35.2,22.2,19.1,16.0,13.8,13.1,11.2
5,196.3,169.0,67.9,58.4,42.0,36.2,22.8,19.6,16.5,14.2,13.4,11.6
6,202.1,173.9,69.9,60.1,43.3,37.2,23.5,20.2,17.0,14.6,13.8,11.9
7,208.2,179.1,72.0,61.9,44.6,38.4,24.2,20.8,17.5,15.1,14.3,12.3
8,214.5,184.6,74.2,63.8,45.9,39.5,24.9,21.4,18.0,15.5,14.7,12.6
9,221.1,190.2,76.4,65.8,47.3,40.7,25.7,22.1,18.6,16.0,15.1,13.0
10,227.9,196.0,78.8,67.8,48.8,42.0,26.5,22.8,19.2,16.5,15.6,13.4
11,234.9,202.0,81.2,69.8,50.3,43.3,27.3,23.5,19.8,17.0,16.1,13.8
12,242.3,208.2,83.8,72.0,51.9,44.6,28.1,24.2,20.4,17.5,16.6,14.3
13,249.8,214.6,86.4,74.2,53.5,45.9,29.0,24.9,21.0,18.0,17.1,14.7
14,257.7,221.1,89.1,76.4,55.2,47.3,30.0,25.7,21.7,18.6,17.7,15.1
15,265.8,227.8,91.9,78.8,56.9,48.8,30.9,26.5,22.4,19.2,18.2,15.6
16,274.1,234.7,94.8,81.2,58.7,50.3,31.9,27.3,23.1,19.8,18.8,16.1
17,282.7,241.9,97.8,83.6,60.6,51.8,32.9,28.1,23.8,20.4,19.4,16.6
18,291.6,249.2,100.8,86.2,62.5,53.4,33.9,29.0,24.6,21.0,20.1,17.1
19,300.7,256.8,104.0,88.8,64.4,55.0,35.0,29.9,25.4,21.6,20.7,17.6
20,310.0,264.6,107.2,91.5,66.4,56.7,36.1,30.8,26.2,22.3,21.3,18.2
21,319.6,272.6,110.6,94.3,68.5,58.4,37.2,31.7,27.0,23.0,22.0,18.7
22,329.5,280.9,114.0,97.1,70.6,60.2,38.4,32.7,27.8,23.7,22.7,19.3
23,339.6,289.4,117.5,100.1,72.8,62.0,39.6,33.7,28.7,24.4,23.4,19.9
24,350.0,298.1,121.1,103.1,75.1,63.9,40.8,34.7,29.6,25.2,24.2,20.5
25,360.7,307.0,124.8,106.2,77.4,65.8,42.1,35.8,30.5,25.9,24.9,21.2
26,371.8,316.2,128.6,109.4,79.7,67.8,43.4,36.8,31.5,26.7,25.7,21.8
27,383.1,325.6,132.6,112.6,82.2,69.8,44.7,37.9,32.5,27.5,26.5,22.5
28,394.8,335.1,136.6,115.9,84.7,71.9,46.1,39.1,33.5,28.4,27.4,23.2
29,406.8,344.9,140.8,119.3,87.3,74.0,47.5,40.2,34.5,29.2,28.3,23.9
30,419.2,354.9,145.1,122.8,90.0,76.1,49.0,41.4,35.6,30.1,29.2,24.6
31,431.9,365.1,149.5,126.3,92.7,78.3,50.5,42.6,36.7,31.0,30.1,25.4
32,444.9,375.4,154.0,129.9,95.5,80.6,52.0,43.9,37.9,31.9,31.1,26.2
33,458.3,385.9,158.7,133.6,98.4,82.8,53.6,45.1,39.1,32.9,32.1,27.0
34,472.0,396.5,163.4,137.3,101.4,85.2,55.3,46.4,40.3,33.8,33.2,27.8
35,486.0,407.3,168.3,141.0,104.4,87.5,57.0,47.7,41.6,34.8,34.3,28.6
36,500.4,418.1,173.3,144.8,107.6,89.9,58.7,49.0,42.9,35.8,35.4,29.4
37,515.0,429.0,178.4,148.6,110.8,92.3,60.5,50.4,44.3,36.8,36.6,30.3
38,529.9,440.0,183.6,152.5,114.0,94.7,62.4,51.7,45.7,37.8,37.8,31.1
39,545.0,451.0,188.9,156.3,117.4,97.1,64.3,53.1,47.2,38.8,39.1,32.0
40,560.4,462.0,194.3,160.2,120.8,99.5,66.2,54.5,48.6,39.9,40.4,32.9
41,575.9,472.9,199.8,164.0,124.2,101.9,68.2,55.8,50.2,40.9,41.7,33.8
42,591.6,483.8,205.3,167.8,127.7,104.3,70.2,57.2,51.8,41.9,43.2,34.7
43,607.3,494.5,210.9,171.6,131.2,106.7,72.3,58.6,53.4,43.0,44.6,35.6
44,623.1,505.2,216.5,175.4,134.8,109.1,74.4,59.9,55.1,44.0,46.1,36.5
45,638.8,515.6,222.1,179.1,138.4,111.4,76.5,61.3,56.8,45.1,47.6,37.4
46,654.5,525.9,227.7,182.7,142.0,113.8,78.6,62.6,58.5,46.1,,
47,669.9,536.0,233.2,186.3,145.5,116.0,80.8,63.9,60.2,47.1,,
48,685.1,546.0,238.7,189.8,149.1,118.3,83.0,65.2,62.0,48.2,,
49,700.1,555.8,244.1,193.3,152.6,120.5,85.2,66.6,63.9,49.2,,
50,714.7,565.4,249.4,196.8,156.1,122.7,87.3,67.9,65.7,50.3,,
51,728.9,575.0,254.6,200.2,159.5,124.9,89.5,69.2,,,,
52,742.6,584.3,259.7,203.5,162.9,127.0,91.7,70.5,,,,
53,755.7,593.5,264.6,206.8,166.2,129.2,93.9,71.8,,,,
54,768.2,602.4,269.3,210.1,169.4,131.3,96.0,73.1,,,,
55,780.0,611.0,273.8,213.2,172.4,133.4,98.1,74.5,,,,
