和谐健康之家定期综合疾病保险费率表,,,,,,,,,,,,
"(每 1,000 元基本保险金额        单位：人民币元)",,,,,,,,,,,,
"投保 年龄（周岁）",保险期间：保至 75 周岁,,,,,,,,,,,
,0,0,3,3,5,5,10,10,15,15,20,20
,1,2,1,2,1,2,1,2,1,2,1,2
0,155.4,132.1,53.8,45.7,33.3,28.3,18.1,15.4,13.1,11.1,10.6,9.0
1,158.9,134.4,55.0,46.5,34.0,28.8,18.5,15.6,13.4,11.3,10.9,9.2
2,162.7,137.2,56.3,47.5,34.9,29.4,18.9,15.9,13.7,11.5,11.1,9.4
3,167.0,140.5,57.7,48.6,35.8,30.1,19.4,16.3,14.0,11.8,11.4,9.6
4,171.5,144.2,59.3,49.8,36.7,30.9,19.9,16.7,14.4,12.1,11.7,9.9
5,176.4,148.1,61.0,51.2,37.8,31.7,20.5,17.2,14.8,12.4,12.1,10.1
6,181.4,152.3,62.7,52.7,38.9,32.6,21.1,17.7,15.3,12.8,12.4,10.4
7,186.8,156.8,64.6,54.2,40.0,33.6,21.7,18.2,15.7,13.2,12.8,10.7
8,192.3,161.4,66.5,55.8,41.2,34.6,22.3,18.7,16.2,13.6,13.2,11.0
9,198.1,166.2,68.5,57.5,42.4,35.6,23.0,19.3,16.7,14.0,13.6,11.4
10,204.1,171.2,70.6,59.2,43.7,36.6,23.7,19.9,17.2,14.4,14.0,11.7
11,210.3,176.3,72.7,60.9,45.0,37.7,24.4,20.5,17.7,14.8,14.4,12.1
12,216.7,181.5,74.9,62.8,46.4,38.9,25.2,21.1,18.2,15.3,14.9,12.4
13,223.4,186.9,77.2,64.6,47.8,40.0,26.0,21.7,18.8,15.7,15.3,12.8
14,230.3,192.5,79.6,66.6,49.3,41.2,26.8,22.4,19.4,16.2,15.8,13.2
15,237.4,198.2,82.1,68.5,50.8,42.4,27.6,23.0,20.0,16.7,16.3,13.6
16,244.7,204.1,84.6,70.6,52.4,43.7,28.5,23.7,20.6,17.2,16.8,14.0
17,252.3,210.1,87.2,72.6,54.0,45.0,29.3,24.4,21.3,17.7,17.3,14.4
18,260.0,216.3,89.9,74.8,55.7,46.3,30.3,25.1,21.9,18.2,17.9,14.8
19,268.0,222.7,92.7,77.0,57.4,47.7,31.2,25.9,22.6,18.8,18.4,15.3
20,276.1,229.3,95.5,79.3,59.2,49.1,32.2,26.7,23.3,19.3,19.0,15.8
21,284.5,236.0,98.4,81.6,61.0,50.6,33.1,27.5,24.0,19.9,19.6,16.2
22,293.1,243.0,101.4,84.0,62.8,52.1,34.1,28.3,24.8,20.5,20.2,16.7
23,301.9,250.1,104.4,86.5,64.7,53.6,35.2,29.1,25.5,21.1,20.8,17.2
24,310.9,257.4,107.6,89.0,66.7,55.2,36.2,30.0,26.3,21.7,21.5,17.7
25,320.2,264.8,110.8,91.6,68.7,56.8,37.3,30.8,27.1,22.4,22.1,18.3
26,329.8,272.5,114.1,94.3,70.7,58.4,38.5,31.7,27.9,23.0,22.8,18.8
27,339.6,280.3,117.5,97.0,72.8,60.1,39.6,32.7,28.8,23.7,23.5,19.4
28,349.7,288.2,121.0,99.7,75.0,61.8,40.8,33.6,29.6,24.4,24.3,20.0
29,360.0,296.3,124.6,102.5,77.3,63.5,42.0,34.6,30.6,25.1,25.0,20.5
30,370.7,304.5,128.3,105.4,79.5,65.3,43.3,35.5,31.5,25.8,25.8,21.1
31,381.6,312.8,132.1,108.3,81.9,67.1,44.6,36.5,32.5,26.6,26.6,21.8
32,392.7,321.2,136.0,111.2,84.3,68.9,45.9,37.5,33.4,27.3,27.5,22.4
33,404.2,329.7,139.9,114.1,86.8,70.8,47.3,38.6,34.5,28.1,28.3,23.0
34,415.9,338.3,144.0,117.1,89.3,72.6,48.7,39.6,35.5,28.8,29.2,23.7
35,427.8,346.9,148.2,120.1,91.9,74.5,50.2,40.6,36.6,29.6,30.2,24.3
36,440.0,355.4,152.4,123.1,94.6,76.4,51.7,41.7,37.7,30.4,31.1,25.0
37,452.3,364.0,156.7,126.1,97.3,78.3,53.2,42.7,38.9,31.2,32.1,25.7
38,464.9,372.5,161.1,129.1,100.0,80.1,54.7,43.8,40.1,32.0,33.2,26.3
39,477.5,380.9,165.5,132.0,102.8,82.0,56.3,44.8,41.3,32.8,34.2,27.0
40,490.3,389.2,170.0,134.9,105.7,83.8,57.9,45.9,42.6,33.6,35.3,27.7
41,503.1,397.3,174.5,137.8,108.5,85.6,59.6,46.9,43.8,34.4,36.5,28.4
42,515.9,405.2,179.0,140.6,111.4,87.4,61.2,47.9,45.1,35.1,37.6,29.0
43,528.6,412.9,183.6,143.3,114.2,89.1,62.9,48.9,46.5,35.9,38.8,29.7
44,541.2,420.3,188.0,145.9,117.1,90.8,64.6,49.9,47.8,36.6,40.0,30.4
45,553.6,427.4,192.5,148.4,119.9,92.4,66.3,50.8,49.2,37.4,41.3,31.0
46,565.7,434.1,196.8,150.8,122.7,93.9,68.0,51.7,50.6,38.1,,
47,577.5,440.5,201.0,153.1,125.5,95.4,69.7,52.5,51.9,38.7,,
48,588.7,446.5,205.1,155.3,128.1,96.7,71.3,53.4,53.3,39.4,,
49,599.5,452.2,209.0,157.3,130.7,98.0,72.9,54.1,54.7,40.1,,
50,609.6,457.4,212.8,159.2,133.1,99.3,74.5,54.9,56.0,40.7,,
51,618.9,462.3,216.2,161.0,135.5,100.4,76.0,55.6,,,,
52,627.5,466.8,219.5,162.6,137.6,101.5,77.5,56.3,,,,
53,635.2,470.9,222.4,164.1,139.7,102.5,78.9,57.0,,,,
54,641.8,474.4,225.0,165.4,141.5,103.4,80.2,57.6,,,,
55,647.2,477.2,227.2,166.5,143.1,104.2,81.4,58.2,,,,
